Timestamp,Frame_Index,Source,Flow_Mode,FPS,Tracked_Vectors,Displacement_dX_px,Displacement_dY_px,Speed_px_f,Heading_deg,Divergence,Obstacle_Risk,Cumulative_Drift_X_px,Cumulative_Drift_Y_px
2026-07-21T11:17:03.000040,473,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.9,53,-1.37,4.87,5.06,105.8,6.864,HIGH,480.6,415.0
2026-07-21T11:17:03.026239,474,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.5,47,0.61,4.32,4.36,82.0,5.65,HIGH,481.2,419.4
2026-07-21T11:17:03.049435,475,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.5,44,-0.83,4.34,4.42,100.8,5.319,HIGH,480.3,423.7
2026-07-21T11:17:03.091401,476,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.5,39,-0.44,4.29,4.31,95.9,5.552,HIGH,479.9,428.0
2026-07-21T11:17:03.123986,477,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,32.8,35,0.27,3.04,3.05,84.9,3.308,HIGH,480.2,431.0
2026-07-21T11:17:03.153721,478,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.3,32,0.02,2.63,2.63,89.6,3.599,HIGH,480.2,433.7
2026-07-21T11:17:03.180984,479,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.5,30,-3.09,5.65,6.44,118.6,5.51,HIGH,477.1,439.3
2026-07-21T11:17:03.206077,480,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.8,27,-1.5,5.12,5.34,106.3,5.91,HIGH,475.6,444.4
2026-07-21T11:17:03.233486,481,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.6,25,0.04,3.65,3.65,89.3,3.408,HIGH,475.6,448.1
2026-07-21T11:17:03.253466,482,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,37.0,21,-1.47,3.01,3.35,116.0,4.566,HIGH,474.2,451.1
2026-07-21T11:17:03.288947,483,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.3,20,-0.6,3.73,3.78,99.1,3.711,HIGH,473.6,454.8
2026-07-21T11:17:03.311455,484,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,42.8,16,1.86,3.34,3.82,60.8,3.158,HIGH,475.4,458.2
2026-07-21T11:17:03.335820,485,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,39.5,16,1.83,3.4,3.86,61.8,3.607,HIGH,477.3,461.6
2026-07-21T11:17:03.367712,486,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,38.0,15,1.12,4.03,4.18,74.5,3.664,HIGH,478.4,465.6
2026-07-21T11:17:03.400854,487,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,40.1,15,1.19,4.61,4.76,75.5,4.508,HIGH,479.6,470.2
2026-07-21T11:17:03.418525,488,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,38.5,15,1.2,5.05,5.19,76.6,5.185,HIGH,480.8,475.3
2026-07-21T11:17:03.453125,489,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,37.3,14,0.0,4.19,4.19,90.0,4.389,HIGH,480.8,479.4
2026-07-21T11:17:03.491078,490,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,37.2,72,-1.01,6.19,6.27,99.3,7.429,HIGH,479.8,485.6
2026-07-21T11:17:03.522715,491,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.7,58,-1.02,6.3,6.39,99.2,6.602,HIGH,478.8,491.9
2026-07-21T11:17:03.570314,492,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,32.8,54,-0.72,7.9,7.93,95.2,8.209,HIGH,478.0,499.8
2026-07-21T11:17:03.604630,493,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,30.6,51,-1.21,6.96,7.07,99.8,6.651,HIGH,476.8,506.8
2026-07-21T11:17:03.657242,494,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,28.5,47,-1.41,7.64,7.77,100.5,7.185,HIGH,475.4,514.4
2026-07-21T11:17:03.690187,495,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,28.6,41,1.56,3.81,4.12,67.7,3.149,HIGH,477.0,518.3
2026-07-21T11:17:03.826545,496,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,24.5,23,-0.95,0.16,0.97,170.5,121.111,HIGH,476.0,518.4
2026-07-21T11:17:03.856088,497,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,24.6,12,0.69,3.99,4.05,80.2,1.018,LOW,476.7,522.4
2026-07-21T11:17:03.908048,498,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,25.6,59,8.19,6.9,10.71,40.1,10.013,HIGH,484.9,529.3
2026-07-21T11:17:03.937678,499,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,24.7,49,-0.41,10.04,10.05,92.4,13.234,HIGH,484.5,539.3
2026-07-21T11:17:03.967648,500,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,26.6,40,-2.55,8.1,8.49,107.5,9.529,HIGH,482.0,547.4
2026-07-21T11:17:03.990451,501,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,30.7,31,1.41,6.12,6.28,77.0,7.557,HIGH,483.4,553.6
2026-07-21T11:17:04.017765,502,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,32.1,26,3.21,5.36,6.24,59.1,5.986,HIGH,486.6,558.9
2026-07-21T11:17:04.043591,503,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.9,23,4.58,4.39,6.34,43.8,5.892,HIGH,491.1,563.3
2026-07-21T11:17:04.070248,504,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.8,21,2.8,5.15,5.86,61.5,6.377,HIGH,493.9,568.5
2026-07-21T11:17:04.093827,505,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.0,18,2.73,4.17,4.98,56.7,4.342,HIGH,496.7,572.6
2026-07-21T11:17:04.119605,506,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.4,15,1.06,1.51,1.85,54.9,-0.042,LOW,497.7,574.1
2026-07-21T11:17:04.145719,507,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,37.0,13,2.3,0.76,2.43,18.2,-0.858,LOW,500.0,574.9
2026-07-21T11:17:04.187745,508,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,37.3,60,2.33,11.23,11.47,78.3,13.276,HIGH,502.4,586.1
2026-07-21T11:17:04.208057,509,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.4,49,0.56,8.04,8.06,86.0,11.187,HIGH,502.9,594.2
2026-07-21T11:17:04.234159,510,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.4,35,2.04,1.56,2.57,37.4,1.131,LOW,505.0,595.7
2026-07-21T11:17:04.259181,511,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.8,27,2.69,5.65,6.26,64.6,4.865,HIGH,507.7,601.4
2026-07-21T11:17:04.284606,512,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,37.0,23,1.61,2.81,3.24,60.2,1.369,MEDIUM,509.3,604.2
2026-07-21T11:17:04.306966,513,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,38.0,21,3.19,1.91,3.72,30.9,-0.289,LOW,512.5,606.1
2026-07-21T11:17:04.331418,514,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,62.1,19,4.44,1.25,4.61,15.7,-1.898,LOW,516.9,607.4
2026-07-21T11:17:04.396289,515,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,52.3,16,4.69,0.66,4.74,8.0,-1.871,LOW,521.6,608.0
2026-07-21T11:17:04.422148,516,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,48.1,15,5.19,0.3,5.2,3.3,-1.985,LOW,526.8,608.3
2026-07-21T11:17:04.448486,517,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,46.3,13,6.86,-0.03,6.86,-0.3,-2.7,LOW,533.7,608.3
2026-07-21T11:17:04.492350,518,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,44.9,59,4.11,2.17,4.65,27.8,2.951,HIGH,537.8,610.5
2026-07-21T11:17:04.522342,519,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,39.9,52,5.39,1.79,5.68,18.4,2.964,HIGH,543.2,612.2
2026-07-21T11:17:04.549726,520,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,39.9,46,7.14,1.32,7.26,10.5,2.129,MEDIUM,550.3,613.6
2026-07-21T11:17:04.572538,521,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,39.3,41,7.72,0.76,7.76,5.7,1.343,MEDIUM,558.0,614.3
2026-07-21T11:17:04.598962,522,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,47.4,37,7.57,0.51,7.59,3.8,0.545,LOW,565.6,614.8
2026-07-21T11:17:04.620335,523,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,44.2,34,7.63,0.51,7.65,3.8,0.646,LOW,573.2,615.4
2026-07-21T11:17:04.647757,524,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,43.6,30,7.59,0.07,7.59,0.5,-0.217,LOW,580.8,615.4
2026-07-21T11:17:04.673672,525,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,42.8,28,7.56,-0.09,7.56,-0.7,-0.577,LOW,588.4,615.3
2026-07-21T11:17:04.706860,526,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,39.7,27,7.75,-0.16,7.76,-1.2,-0.242,LOW,596.1,615.2
2026-07-21T11:17:04.750425,527,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.3,25,7.86,-0.37,7.87,-2.7,-0.221,LOW,604.0,614.8
2026-07-21T11:17:04.787504,528,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.2,24,8.06,-0.49,8.07,-3.5,-0.036,LOW,612.0,614.3
2026-07-21T11:17:04.817550,529,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.2,22,7.87,-0.57,7.89,-4.2,-0.547,LOW,619.9,613.7
2026-07-21T11:17:04.851895,530,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.1,20,7.71,-0.8,7.75,-5.9,-1.047,LOW,627.6,612.9
2026-07-21T11:17:04.878362,531,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.0,19,7.83,-0.95,7.89,-6.9,-0.765,LOW,635.5,612.0
2026-07-21T11:17:04.906702,532,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.6,18,7.98,-1.04,8.05,-7.4,-0.325,LOW,643.4,611.0
2026-07-21T11:17:04.933677,533,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.6,17,8.11,-1.22,8.2,-8.5,-0.035,LOW,651.5,609.7
2026-07-21T11:17:04.954485,534,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.1,15,8.03,-1.35,8.14,-9.5,-0.185,LOW,659.6,608.4
2026-07-21T11:17:04.985646,535,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.0,14,8.2,-1.43,8.32,-9.9,0.168,LOW,667.8,607.0
2026-07-21T11:17:05.031979,536,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.3,67,7.93,-0.55,7.95,-4.0,1.2,LOW,675.7,606.4
2026-07-21T11:17:05.055446,537,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.2,63,8.4,-0.64,8.43,-4.4,1.203,MEDIUM,684.1,605.8
2026-07-21T11:17:05.085553,538,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.8,56,8.34,-0.98,8.4,-6.7,0.399,LOW,692.5,604.8
2026-07-21T11:17:05.111815,539,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,39.0,53,8.26,-1.17,8.35,-8.1,0.465,LOW,700.7,603.6
2026-07-21T11:17:05.141016,540,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.3,51,8.05,-1.14,8.13,-8.0,0.128,LOW,708.8,602.5
2026-07-21T11:17:05.181330,541,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.8,48,8.1,-1.14,8.18,-8.0,0.661,LOW,716.9,601.3
2026-07-21T11:17:05.204764,542,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.3,44,7.81,-1.28,7.91,-9.3,0.24,LOW,724.7,600.1
2026-07-21T11:17:05.234610,543,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.1,42,7.57,-1.35,7.69,-10.1,0.095,LOW,732.2,598.7
2026-07-21T11:17:05.258042,544,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.9,41,7.19,-1.35,7.31,-10.7,0.161,LOW,739.4,597.3
2026-07-21T11:17:05.287422,545,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.3,41,7.18,-1.31,7.3,-10.3,0.528,LOW,746.6,596.0
2026-07-21T11:17:05.316123,546,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.8,41,7.1,-1.19,7.2,-9.5,0.934,LOW,753.7,594.9
2026-07-21T11:17:05.347518,547,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.4,41,7.02,-1.13,7.11,-9.1,1.331,MEDIUM,760.7,593.7
2026-07-21T11:17:05.372150,548,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.3,40,6.94,-0.96,7.0,-7.9,1.61,MEDIUM,767.7,592.8
2026-07-21T11:17:05.400026,549,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.8,38,6.67,-0.96,6.74,-8.2,1.434,MEDIUM,774.3,591.8
2026-07-21T11:17:05.422058,550,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,38.3,36,6.23,-0.79,6.28,-7.2,1.232,MEDIUM,780.6,591.0
2026-07-21T11:17:05.447543,551,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,38.3,35,6.36,-0.59,6.39,-5.3,1.546,MEDIUM,786.9,590.4
2026-07-21T11:17:05.480670,552,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,37.4,34,6.31,-0.4,6.32,-3.6,1.841,MEDIUM,793.2,590.0
2026-07-21T11:17:05.503948,553,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.8,33,6.47,-0.35,6.48,-3.1,2.051,MEDIUM,799.7,589.7
2026-07-21T11:17:05.530769,554,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,38.2,31,6.21,-0.19,6.21,-1.8,1.918,MEDIUM,805.9,589.5
2026-07-21T11:17:05.556330,555,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,39.2,31,6.26,-0.05,6.26,-0.4,2.211,MEDIUM,812.2,589.4
2026-07-21T11:17:05.584221,556,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,37.2,31,6.15,0.13,6.15,1.2,2.47,MEDIUM,818.3,589.6
2026-07-21T11:17:05.606847,557,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,40.9,30,6.37,0.24,6.38,2.1,2.765,HIGH,824.7,589.8
2026-07-21T11:17:05.635069,558,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,38.6,28,6.05,0.39,6.06,3.7,2.54,HIGH,830.7,590.2
2026-07-21T11:17:05.663787,559,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,42.1,27,5.78,0.61,5.82,6.1,2.415,MEDIUM,836.5,590.8
2026-07-21T11:17:05.687589,560,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,39.5,26,5.91,0.69,5.95,6.7,2.594,HIGH,842.4,591.5
2026-07-21T11:17:05.715903,561,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,39.1,25,5.63,0.75,5.68,7.6,2.411,MEDIUM,848.1,592.3
2026-07-21T11:17:05.732488,562,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,41.7,22,5.59,0.63,5.63,6.4,2.128,MEDIUM,853.7,592.9
2026-07-21T11:17:05.769309,563,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,39.1,20,5.67,0.65,5.71,6.5,2.134,MEDIUM,859.3,593.5
2026-07-21T11:17:05.799610,564,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,44.2,17,5.76,0.62,5.79,6.2,2.054,MEDIUM,865.1,594.2
2026-07-21T11:17:05.831233,565,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,41.2,16,5.41,0.67,5.45,7.1,1.712,MEDIUM,870.5,594.8
2026-07-21T11:17:05.863757,566,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,37.8,15,5.29,0.7,5.34,7.6,1.611,MEDIUM,875.8,595.5
2026-07-21T11:17:05.889853,567,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,37.1,15,5.16,0.77,5.22,8.5,1.66,MEDIUM,881.0,596.3
2026-07-21T11:17:05.920027,568,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.5,14,4.93,0.8,5.0,9.2,1.479,MEDIUM,885.9,597.1
2026-07-21T11:17:05.967495,569,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.2,69,2.34,1.99,3.07,40.4,5.4,HIGH,888.2,599.1
2026-07-21T11:17:05.997530,570,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.1,65,2.8,2.08,3.49,36.6,5.218,HIGH,891.0,601.2
2026-07-21T11:17:06.029737,571,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.6,61,3.43,2.2,4.07,32.8,4.894,HIGH,894.5,603.4
2026-07-21T11:17:06.055813,572,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.5,54,4.02,2.41,4.69,30.9,4.463,HIGH,898.5,605.8
2026-07-21T11:17:06.088858,573,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,32.2,49,4.57,2.27,5.1,26.4,4.441,HIGH,903.0,608.1
2026-07-21T11:17:06.121862,574,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,31.9,43,4.59,2.14,5.06,25.0,3.892,HIGH,907.6,610.2
2026-07-21T11:17:06.152947,575,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,31.4,38,4.59,1.85,4.95,21.9,3.484,HIGH,912.2,612.0
2026-07-21T11:17:06.186132,576,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,31.5,36,4.45,1.57,4.72,19.4,3.332,HIGH,916.7,613.6
2026-07-21T11:17:06.216866,577,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,31.9,35,4.32,1.43,4.55,18.3,3.328,HIGH,921.0,615.0
2026-07-21T11:17:06.249627,578,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,36.3,32,4.15,1.19,4.32,16.0,3.031,HIGH,925.2,616.2
2026-07-21T11:17:06.283847,579,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.1,26,3.55,0.92,3.66,14.5,2.239,MEDIUM,928.7,617.1
2026-07-21T11:17:06.314753,580,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.8,24,3.21,0.71,3.29,12.5,1.962,MEDIUM,931.9,617.9
2026-07-21T11:17:06.338992,581,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.3,23,3.22,0.5,3.26,8.9,2.098,MEDIUM,935.1,618.4
2026-07-21T11:17:06.369588,582,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.9,21,2.92,0.53,2.97,10.3,1.876,MEDIUM,938.1,618.9
2026-07-21T11:17:06.398870,583,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.9,20,2.77,0.36,2.79,7.3,1.795,MEDIUM,940.8,619.3
2026-07-21T11:17:06.435401,584,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,32.7,19,2.56,0.22,2.57,4.9,1.69,MEDIUM,943.4,619.5
2026-07-21T11:17:06.466865,585,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,32.8,18,2.4,0.09,2.41,2.3,1.627,MEDIUM,945.8,619.6
2026-07-21T11:17:06.494251,586,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.3,17,2.31,-0.03,2.31,-0.8,1.563,MEDIUM,948.1,619.5
2026-07-21T11:17:06.520261,587,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.9,17,2.15,-0.14,2.15,-3.7,1.564,MEDIUM,950.2,619.4
2026-07-21T11:17:06.543809,588,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.8,17,2.09,-0.29,2.11,-7.8,1.607,MEDIUM,952.3,619.1
2026-07-21T11:17:06.574842,589,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.7,17,2.03,-0.35,2.06,-9.8,1.657,MEDIUM,954.4,618.8
2026-07-21T11:17:06.605629,590,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.2,17,1.97,-0.38,2.0,-11.0,1.668,MEDIUM,956.3,618.4
2026-07-21T11:17:06.633285,591,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.6,17,1.81,-0.52,1.89,-15.9,1.627,MEDIUM,958.1,617.9
2026-07-21T11:17:06.659057,592,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.7,17,1.81,-0.56,1.89,-17.3,1.705,MEDIUM,959.9,617.3
2026-07-21T11:17:06.687883,593,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.3,17,1.73,-0.64,1.84,-20.4,1.686,MEDIUM,961.7,616.6
2026-07-21T11:17:06.718637,594,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,35.0,17,1.6,-0.72,1.76,-24.3,1.682,MEDIUM,963.3,615.9
2026-07-21T11:17:06.751839,595,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.9,17,1.57,-0.72,1.72,-24.5,1.672,MEDIUM,964.8,615.2
2026-07-21T11:17:06.786014,596,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,32.9,17,1.53,-0.78,1.72,-27.0,1.697,MEDIUM,966.4,614.4
2026-07-21T11:17:06.815605,597,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,34.2,17,1.38,-0.81,1.6,-30.6,1.606,MEDIUM,967.8,613.6
2026-07-21T11:17:06.850095,598,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.8,17,1.37,-0.87,1.62,-32.6,1.662,MEDIUM,969.1,612.7
2026-07-21T11:17:06.883945,599,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,32.1,17,1.24,-0.85,1.5,-34.3,1.606,MEDIUM,970.4,611.9
2026-07-21T11:17:06.922341,600,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,30.9,17,1.19,-0.88,1.48,-36.5,1.563,MEDIUM,971.6,611.0
2026-07-21T11:17:06.962148,601,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,30.2,17,1.09,-0.89,1.41,-39.1,1.544,MEDIUM,972.6,610.1
2026-07-21T11:17:06.989399,602,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,30.2,17,1.04,-0.88,1.36,-40.1,1.498,MEDIUM,973.7,609.2
2026-07-21T11:17:07.028646,603,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,30.5,17,0.94,-0.88,1.29,-43.4,1.456,MEDIUM,974.6,608.4
2026-07-21T11:17:07.060618,604,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,29.8,17,0.89,-0.9,1.27,-45.4,1.46,MEDIUM,975.5,607.5
2026-07-21T11:17:07.087770,605,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,31.4,15,0.81,-0.88,1.19,-47.4,1.331,MEDIUM,976.3,606.6
2026-07-21T11:17:07.117610,606,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,31.4,15,0.73,-0.88,1.15,-50.5,1.284,MEDIUM,977.0,605.7
2026-07-21T11:17:07.150100,607,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,31.1,15,0.63,-0.84,1.05,-53.0,1.218,MEDIUM,977.7,604.9
2026-07-21T11:17:07.180630,608,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,32.0,15,0.62,-0.82,1.02,-52.8,1.214,MEDIUM,978.3,604.0
2026-07-21T11:17:07.214334,609,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,32.5,15,0.55,-0.82,0.99,-55.9,1.181,LOW,978.9,603.2
2026-07-21T11:17:07.245271,610,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,32.2,15,0.51,-0.81,0.96,-58.0,1.158,LOW,979.4,602.4
2026-07-21T11:17:07.268425,611,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,33.1,15,0.51,-0.77,0.93,-56.4,1.152,LOW,979.9,601.6
2026-07-21T11:17:07.292798,612,uploads\4k_Cliff_dive_bird_POV_-_droneporn_1080p.mp4,sparse,37.4,15,0.44,-0.77,0.88,-59.9,1.122,LOW,980.3,600.9
