Timestamp,Frame_Index,Source,Flow_Mode,FPS,Tracked_Vectors,Displacement_dX_px,Displacement_dY_px,Speed_px_f,Heading_deg,Divergence,Obstacle_Risk,Cumulative_Drift_X_px,Cumulative_Drift_Y_px
2026-07-21T11:52:05.080611,97,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.4,22,-0.52,-0.21,0.57,-158.1,3.425,HIGH,-75.3,-8.2
2026-07-21T11:52:05.102727,98,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,43.4,21,-0.57,-0.36,0.68,-147.7,3.83,HIGH,-75.9,-8.6
2026-07-21T11:52:05.126146,99,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.9,20,-0.91,-0.57,1.07,-148,3.844,HIGH,-76.8,-9.1
2026-07-21T11:52:05.145715,100,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,44.5,19,-1.31,-0.77,1.52,-149.6,4.186,HIGH,-78.1,-9.9
2026-07-21T11:52:05.171422,101,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,43.6,19,-1.38,-0.82,1.6,-149.3,4.334,HIGH,-79.5,-10.7
2026-07-21T11:52:05.192734,102,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,44.5,18,-1.62,-0.75,1.79,-155.2,4.557,HIGH,-81.1,-11.5
2026-07-21T11:52:05.217019,103,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,44.2,17,-1.16,-0.28,1.19,-166.6,4.939,HIGH,-82.3,-11.7
2026-07-21T11:52:05.242458,104,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.6,15,-1.28,0.2,1.29,171,3.882,HIGH,-83.5,-11.5
2026-07-21T11:52:05.270902,105,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,41.3,15,-1.61,-0.02,1.61,-179.2,4.288,HIGH,-85.1,-11.6
2026-07-21T11:52:05.293166,106,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.1,14,-0.77,-0.4,0.87,-152.8,4.085,HIGH,-85.9,-12
2026-07-21T11:52:05.337194,107,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,39.7,69,-2,-0.15,2.01,-175.8,5.419,HIGH,-87.9,-12.1
2026-07-21T11:52:05.360990,108,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37.4,60,-1.08,-0.37,1.14,-161.1,4.788,HIGH,-89,-12.5
2026-07-21T11:52:05.390695,109,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.9,57,-0.3,-0.63,0.7,-115.2,4.63,HIGH,-89.3,-13.1
2026-07-21T11:52:05.417765,110,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37.2,56,0.38,-0.65,0.75,-59.6,3.975,HIGH,-88.9,-13.8
2026-07-21T11:52:05.444996,111,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.8,54,-0.51,-0.78,0.93,-123,4.766,HIGH,-89.4,-14.5
2026-07-21T11:52:05.473696,112,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.4,52,-0.67,-1.39,1.54,-115.8,5.958,HIGH,-90.1,-15.9
2026-07-21T11:52:05.498241,113,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37.3,48,-1.19,-1.73,2.11,-124.6,4.753,HIGH,-91.3,-17.7
2026-07-21T11:52:05.525740,114,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.8,47,-1.6,-1.86,2.46,-130.7,4.65,HIGH,-92.9,-19.5
2026-07-21T11:52:05.553480,115,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37,43,-0.46,-1.39,1.46,-108.4,5.58,HIGH,-93.3,-20.9
2026-07-21T11:52:05.590018,116,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.2,40,-0.41,-1.1,1.17,-110.5,5.52,HIGH,-93.8,-22
2026-07-21T11:52:05.620383,117,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.2,39,-0.44,-1.55,1.61,-105.8,4.343,HIGH,-94.2,-23.6
2026-07-21T11:52:05.644961,118,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.2,36,0.74,-0.78,1.07,-46.7,5.223,HIGH,-93.5,-24.3
2026-07-21T11:52:05.670399,119,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.3,34,-1.09,-1.5,1.85,-125.9,5.811,HIGH,-94.5,-25.8
2026-07-21T11:52:05.696147,120,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.8,31,-0.02,-1.18,1.18,-91,4.824,HIGH,-94.6,-27
2026-07-21T11:52:05.726975,121,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.9,28,-2.27,-1.38,2.65,-148.7,5.601,HIGH,-96.8,-28.4
2026-07-21T11:52:05.755465,122,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.8,25,-0.04,-2,2,-91,5.226,HIGH,-96.9,-30.4
2026-07-21T11:52:05.781300,123,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.4,23,-0.36,-2.32,2.35,-98.8,5.057,HIGH,-97.2,-32.7
2026-07-21T11:52:05.807349,124,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.6,21,-0.01,-1.75,1.75,-90.2,5.169,HIGH,-97.2,-34.5
2026-07-21T11:52:05.832077,125,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37.2,21,-0.57,-1.94,2.02,-106.3,4.884,HIGH,-97.8,-36.4
2026-07-21T11:52:05.858275,126,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37.5,20,-0.16,-1.81,1.81,-94.9,5.253,HIGH,-97.9,-38.2
2026-07-21T11:52:05.891877,127,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.1,20,0.04,-1.57,1.57,-88.4,5.564,HIGH,-97.9,-39.8
2026-07-21T11:52:05.924799,128,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,34.9,19,1.24,-1.48,1.93,-49.9,5.788,HIGH,-96.7,-41.3
2026-07-21T11:52:05.955033,129,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,34.6,19,-0.36,-1.39,1.44,-104.7,5.952,HIGH,-97,-42.7
2026-07-21T11:52:05.981597,130,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.2,18,0.21,-1.24,1.26,-80.5,7.386,HIGH,-96.8,-43.9
2026-07-21T11:52:06.007371,131,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.9,17,-0.83,-1.01,1.3,-129.4,7.491,HIGH,-97.6,-44.9
2026-07-21T11:52:06.037324,132,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.2,16,-0.72,-1.26,1.45,-119.9,5.314,HIGH,-98.4,-46.2
2026-07-21T11:52:06.068934,133,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,34.7,14,4.27,-1.06,4.4,-14,8.816,HIGH,-94.1,-47.2
2026-07-21T11:52:06.109754,134,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.4,73,-1.58,-1.11,1.93,-144.8,8.601,HIGH,-95.7,-48.3
2026-07-21T11:52:06.139728,135,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,32.7,64,-1.96,-0.9,2.16,-155.4,8.886,HIGH,-97.6,-49.2
