Timestamp,Frame_Index,Source,Flow_Mode,FPS,Tracked_Vectors,Displacement_dX_px,Displacement_dY_px,Speed_px_f,Heading_deg,Divergence,Obstacle_Risk,Cumulative_Drift_X_px,Cumulative_Drift_Y_px
2026-07-21T10:59:19.260968,1,DJI_0031.MP4,sparse,43.4,75,0.01,0.0,0.01,35.0,0.013,LOW,0.0,0.0
2026-07-21T10:59:19.283948,2,DJI_0031.MP4,sparse,40.0,69,-0.01,-0.0,0.01,-163.1,0.007,LOW,-0.0,0.0
2026-07-21T10:59:19.311664,3,DJI_0031.MP4,sparse,39.2,63,-0.0,-0.0,0.01,-142.7,-0.001,LOW,-0.0,-0.0
2026-07-21T10:59:19.343764,4,DJI_0031.MP4,sparse,37.7,57,0.0,-0.01,0.01,-62.7,-0.005,LOW,-0.0,-0.0
2026-07-21T10:59:19.377861,5,DJI_0031.MP4,sparse,36.3,50,0.0,-0.01,0.01,-66.9,0.003,LOW,-0.0,-0.0
2026-07-21T10:59:19.408765,6,DJI_0031.MP4,sparse,35.8,46,-0.0,-0.01,0.01,-96.3,0.0,LOW,-0.0,-0.0
2026-07-21T10:59:19.446018,7,DJI_0031.MP4,sparse,33.8,44,0.0,-0.01,0.01,-89.6,0.001,LOW,-0.0,-0.0
2026-07-21T10:59:19.482349,8,DJI_0031.MP4,sparse,32.5,41,0.0,0.0,0.0,8.6,-0.003,LOW,-0.0,-0.0
2026-07-21T10:59:19.526057,9,DJI_0031.MP4,sparse,31.4,38,0.0,0.0,0.0,25.9,-0.003,LOW,0.0,-0.0
2026-07-21T10:59:19.566830,10,DJI_0031.MP4,sparse,29.4,36,0.0,0.01,0.01,78.5,-0.002,LOW,0.0,-0.0
2026-07-21T10:59:19.614677,11,DJI_0031.MP4,sparse,27.9,34,0.0,0.0,0.0,22.4,-0.003,LOW,0.0,-0.0
2026-07-21T10:59:19.655024,12,DJI_0031.MP4,sparse,26.9,33,0.0,0.01,0.01,67.1,-0.005,LOW,0.0,-0.0
2026-07-21T10:59:19.698969,13,DJI_0031.MP4,sparse,26.0,31,-0.0,0.0,0.0,142.6,-0.004,LOW,0.0,-0.0
2026-07-21T10:59:19.733350,14,DJI_0031.MP4,sparse,26.8,30,-0.0,0.0,0.0,146.6,-0.003,LOW,0.0,-0.0
2026-07-21T10:59:19.775268,15,DJI_0031.MP4,sparse,27.3,28,-0.0,0.01,0.01,91.6,-0.005,LOW,0.0,-0.0
2026-07-21T10:59:19.811653,16,DJI_0031.MP4,sparse,26.7,25,-0.0,-0.0,0.0,-171.6,-0.003,LOW,-0.0,-0.0
2026-07-21T10:59:19.844648,17,DJI_0031.MP4,sparse,26.7,23,-0.0,0.01,0.01,106.0,-0.005,LOW,-0.0,0.0
2026-07-21T10:59:19.879351,18,DJI_0031.MP4,sparse,27.4,21,0.0,0.0,0.0,84.2,-0.004,LOW,-0.0,0.0
2026-07-21T10:59:19.916006,19,DJI_0031.MP4,sparse,27.6,18,-0.0,0.0,0.01,121.7,-0.002,LOW,-0.0,0.0
2026-07-21T10:59:19.949757,20,DJI_0031.MP4,sparse,28.1,18,-0.01,0.01,0.01,135.4,-0.001,LOW,-0.0,0.0
2026-07-21T10:59:19.981516,21,DJI_0031.MP4,sparse,28.6,17,-0.0,0.01,0.01,128.2,-0.002,LOW,-0.0,0.0
2026-07-21T10:59:20.013580,22,DJI_0031.MP4,sparse,28.8,16,-0.0,0.01,0.01,115.8,-0.005,LOW,-0.0,0.0
2026-07-21T10:59:20.048289,23,DJI_0031.MP4,sparse,29.1,16,-0.02,-0.0,0.02,-179.4,-0.002,LOW,-0.0,0.0
2026-07-21T10:59:20.076814,24,DJI_0031.MP4,sparse,30.1,15,-0.0,-0.0,0.0,-149.8,0.003,LOW,-0.0,0.0
2026-07-21T10:59:20.103805,25,DJI_0031.MP4,sparse,31.3,14,0.0,-0.0,0.0,-79.0,-0.004,LOW,-0.0,0.0
2026-07-21T10:59:20.156855,26,DJI_0031.MP4,sparse,31.4,75,-0.01,0.0,0.01,171.5,0.001,LOW,-0.1,0.0
2026-07-21T10:59:20.198260,27,DJI_0031.MP4,sparse,28.4,73,-0.02,-0.0,0.02,-174.7,0.002,LOW,-0.1,0.0
2026-07-21T10:59:20.232086,28,DJI_0031.MP4,sparse,28.7,67,-0.02,0.0,0.02,169.3,-0.01,LOW,-0.1,0.0
2026-07-21T10:59:20.266443,29,DJI_0031.MP4,sparse,28.9,64,-0.02,0.0,0.02,173.0,-0.001,LOW,-0.1,0.0
2026-07-21T10:59:20.297121,30,DJI_0031.MP4,sparse,29.2,61,-0.02,0.0,0.02,175.4,-0.006,LOW,-0.1,0.0
2026-07-21T10:59:20.330021,31,DJI_0031.MP4,sparse,29.3,57,-0.01,0.0,0.01,158.5,-0.006,LOW,-0.1,0.0
2026-07-21T10:59:20.362207,32,DJI_0031.MP4,sparse,29.6,55,-0.02,0.0,0.02,174.1,-0.014,LOW,-0.2,0.0
2026-07-21T10:59:20.392491,33,DJI_0031.MP4,sparse,30.2,50,-0.02,0.01,0.02,163.8,-0.009,LOW,-0.2,0.0
2026-07-21T10:59:20.421024,34,DJI_0031.MP4,sparse,31.5,47,-0.01,0.0,0.01,170.6,-0.004,LOW,-0.2,0.0
2026-07-21T10:59:20.457995,35,DJI_0031.MP4,sparse,30.9,43,-0.02,0.0,0.02,175.2,-0.009,LOW,-0.2,0.0
2026-07-21T10:59:20.492856,36,DJI_0031.MP4,sparse,30.8,41,-0.02,-0.0,0.02,-174.3,-0.006,LOW,-0.2,0.0
2026-07-21T10:59:20.525903,37,DJI_0031.MP4,sparse,32.5,39,-0.04,0.0,0.04,178.6,0.002,LOW,-0.3,0.0
2026-07-21T10:59:20.560182,38,DJI_0031.MP4,sparse,30.7,39,-0.04,0.0,0.04,176.7,0.004,LOW,-0.3,0.1
2026-07-21T10:59:20.593163,39,DJI_0031.MP4,sparse,33.7,36,-0.03,-0.01,0.03,-168.4,0.003,LOW,-0.4,0.0
2026-07-21T10:59:20.620080,40,DJI_0031.MP4,sparse,32.5,34,-0.05,0.0,0.05,178.9,0.015,LOW,-0.4,0.0
2026-07-21T10:59:20.648601,41,DJI_0031.MP4,sparse,32.4,34,-0.05,-0.0,0.05,-178.1,0.009,LOW,-0.4,0.0
2026-07-21T10:59:20.676830,42,DJI_0031.MP4,sparse,31.8,32,-0.05,0.0,0.05,175.0,0.005,LOW,-0.5,0.0
2026-07-21T10:59:20.711456,43,DJI_0031.MP4,sparse,32.2,30,-0.03,0.0,0.03,175.9,-0.0,LOW,-0.5,0.0
