Timestamp,Frame_Index,Source,Flow_Mode,FPS,Tracked_Vectors,Displacement_dX_px,Displacement_dY_px,Speed_px_f,Heading_deg,Divergence,Obstacle_Risk,Cumulative_Drift_X_px,Cumulative_Drift_Y_px
2026-07-21T12:49:16.238902,41,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.9,14,-1.19,0.19,1.21,171.2,6.369,HIGH,14.3,-30.5
2026-07-21T12:49:16.277227,42,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,41.1,66,0.06,-1.72,1.72,-87.9,10.209,HIGH,14.3,-32.3
2026-07-21T12:49:16.307449,43,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,38.5,55,0.17,-2.96,2.96,-86.7,7.652,HIGH,14.5,-35.2
2026-07-21T12:49:16.336946,44,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37.4,49,-2.21,-2.9,3.64,-127.3,8.37,HIGH,12.3,-38.1
2026-07-21T12:49:16.366815,45,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,38.4,40,1.39,-3.64,3.9,-69.0,7.611,HIGH,13.7,-41.7
2026-07-21T12:49:16.393280,46,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37.0,37,0.06,-3.21,3.21,-88.9,7.244,HIGH,13.7,-45.0
2026-07-21T12:49:16.422189,47,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.1,33,3.84,-2.85,4.78,-36.6,4.921,HIGH,17.6,-47.8
2026-07-21T12:49:16.451054,48,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.6,29,1.8,-4.2,4.57,-66.8,7.143,HIGH,19.4,-52.0
2026-07-21T12:49:16.476223,49,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,38.3,27,1.9,-3.81,4.26,-63.5,6.124,HIGH,21.3,-55.8
2026-07-21T12:49:16.505388,50,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.3,26,1.74,-5.4,5.67,-72.1,8.121,HIGH,23.0,-61.2
2026-07-21T12:49:16.529275,51,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.2,22,1.95,-5.16,5.52,-69.3,4.705,HIGH,25.0,-66.4
2026-07-21T12:49:16.555958,52,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,38.7,19,1.34,-3.0,3.29,-65.9,5.686,HIGH,26.3,-69.4
2026-07-21T12:49:16.587059,53,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37.1,18,4.06,-2.68,4.87,-33.4,4.626,HIGH,30.4,-72.1
2026-07-21T12:49:16.620232,54,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.5,16,-0.26,-2.19,2.21,-96.9,6.332,HIGH,30.1,-74.3
2026-07-21T12:49:16.651668,55,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.8,13,2.78,-1.53,3.17,-28.8,2.213,MEDIUM,32.9,-75.8
2026-07-21T12:49:16.685792,56,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.0,66,3.12,-5.4,6.23,-60.0,7.269,HIGH,36.0,-81.2
2026-07-21T12:49:16.709200,57,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.7,51,-0.61,-3.61,3.66,-99.6,3.723,HIGH,35.4,-84.8
2026-07-21T12:49:16.737426,58,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,34.8,43,-0.78,-4.88,4.94,-99.1,4.057,HIGH,34.6,-89.7
2026-07-21T12:49:16.766312,59,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.4,36,-2.12,-4.02,4.55,-117.8,7.86,HIGH,32.5,-93.7
2026-07-21T12:49:16.789834,60,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,35.6,28,0.55,-2.91,2.96,-79.3,3.546,HIGH,33.1,-96.6
2026-07-21T12:49:16.800741,61,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,44.0,25,1.63,-2.16,2.71,-52.9,3.475,HIGH,34.7,-98.8
2026-07-21T12:49:16.838614,62,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,41.1,23,1.52,-1.46,2.11,-43.8,2.93,HIGH,36.2,-100.2
2026-07-21T12:49:16.861238,63,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,41.2,20,2.61,-0.81,2.74,-17.2,3.355,HIGH,38.8,-101.0
2026-07-21T12:49:16.884459,64,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.7,17,1.41,-0.13,1.41,-5.2,2.476,MEDIUM,40.2,-101.2
2026-07-21T12:49:16.917783,65,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,39.5,14,0.1,-0.77,0.78,-82.3,1.333,MEDIUM,40.3,-101.9
2026-07-21T12:49:16.950617,66,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,41.3,55,-0.21,-2.2,2.21,-95.4,5.699,HIGH,40.1,-104.1
2026-07-21T12:49:16.967468,67,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,39.0,47,-1.07,-1.74,2.04,-121.7,4.75,HIGH,39.0,-105.9
2026-07-21T12:49:16.997086,68,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,46.2,39,-1.57,-1.88,2.45,-129.9,6.604,HIGH,37.5,-107.8
2026-07-21T12:49:17.017532,69,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.4,34,-1.53,-2.01,2.52,-127.2,6.303,HIGH,35.9,-109.8
2026-07-21T12:49:17.030843,70,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,49.0,27,-0.33,-1.74,1.77,-100.8,4.027,HIGH,35.6,-111.5
2026-07-21T12:49:17.067145,71,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,44.7,23,1.29,-1.73,2.16,-53.4,3.315,HIGH,36.9,-113.2
2026-07-21T12:49:17.094354,72,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,44.1,22,-0.1,-1.9,1.91,-93.1,4.19,HIGH,36.8,-115.1
2026-07-21T12:49:17.120180,73,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.7,20,0.64,-1.94,2.04,-71.7,3.376,HIGH,37.4,-117.1
2026-07-21T12:49:17.138966,74,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,43.7,18,1.51,-1.66,2.24,-47.7,2.821,HIGH,39.0,-118.7
2026-07-21T12:49:17.167372,75,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.2,14,1.12,-1.74,2.07,-57.2,1.872,MEDIUM,40.1,-120.5
2026-07-21T12:49:17.200744,76,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,44.0,50,-0.34,-2.82,2.84,-96.8,5.65,HIGH,39.7,-123.3
2026-07-21T12:49:17.217866,77,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,41.5,39,-0.25,-2.33,2.35,-96.2,4.287,HIGH,39.5,-125.6
2026-07-21T12:49:17.253702,78,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,39.4,34,-0.02,-1.96,1.96,-90.5,3.97,HIGH,39.5,-127.6
2026-07-21T12:49:17.277507,79,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.6,31,-0.12,-2.24,2.24,-93.1,3.696,HIGH,39.3,-129.8
2026-07-21T12:49:17.302405,80,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.3,29,-0.61,-2.33,2.41,-104.7,4.662,HIGH,38.7,-132.2
2026-07-21T12:49:17.320502,81,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.2,26,-0.65,-2.62,2.7,-103.9,5.036,HIGH,38.1,-134.8
2026-07-21T12:49:17.353855,82,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.4,24,0.0,-2.23,2.23,-89.9,5.155,HIGH,38.1,-137.0
2026-07-21T12:49:17.377410,83,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.6,22,1.04,-2.74,2.93,-69.3,6.654,HIGH,39.1,-139.8
2026-07-21T12:49:17.406962,84,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.2,18,3.77,-2.63,4.59,-34.9,4.764,HIGH,42.9,-142.4
2026-07-21T12:49:17.435486,85,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,38.1,15,2.34,-1.67,2.88,-35.5,3.162,HIGH,45.2,-144.1
2026-07-21T12:49:17.463813,86,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.2,14,2.38,-1.65,2.89,-34.8,2.77,HIGH,47.6,-145.7
2026-07-21T12:49:17.498827,87,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.1,51,1.29,-2.36,2.69,-61.3,4.447,HIGH,48.9,-148.1
2026-07-21T12:49:17.522137,88,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37.5,44,1.6,-2.25,2.76,-54.6,4.38,HIGH,50.5,-150.3
2026-07-21T12:49:17.553197,89,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.4,42,0.57,-1.69,1.79,-71.3,3.571,HIGH,51.1,-152.0
2026-07-21T12:49:17.581260,90,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37.6,40,0.52,-1.96,2.02,-75.2,3.982,HIGH,51.6,-154.0
2026-07-21T12:49:17.608019,91,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.7,40,0.29,-1.69,1.71,-80.4,4.379,HIGH,51.9,-155.7
2026-07-21T12:49:17.635612,92,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.3,39,0.16,-1.66,1.66,-84.4,4.482,HIGH,52.0,-157.3
2026-07-21T12:49:17.650666,93,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.6,37,-0.36,-1.87,1.91,-100.8,5.325,HIGH,51.7,-159.2
2026-07-21T12:49:17.687682,94,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,38.5,37,-0.41,-1.63,1.68,-104.2,5.328,HIGH,51.3,-160.8
2026-07-21T12:49:17.719722,95,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,36.7,37,-0.57,-1.61,1.71,-109.5,5.592,HIGH,50.7,-162.4
2026-07-21T12:49:17.732156,96,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,43.1,35,-1.3,-2.18,2.54,-120.8,6.385,HIGH,49.4,-164.6
2026-07-21T12:49:17.769112,97,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,39.9,34,-2.11,-2.41,3.2,-131.2,7.627,HIGH,47.3,-167.0
2026-07-21T12:49:17.779884,98,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,50.5,32,-1.52,-2.87,3.25,-117.9,8.165,HIGH,45.8,-169.9
2026-07-21T12:49:17.821173,99,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,45.5,27,1.06,-2.78,2.97,-69.2,6.943,HIGH,46.8,-172.7
2026-07-21T12:49:17.852189,100,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.9,22,0.27,-1.3,1.33,-78.5,4.845,HIGH,47.1,-174.0
2026-07-21T12:49:17.870496,101,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,44.0,22,0.28,-1.22,1.25,-77.0,5.425,HIGH,47.4,-175.2
2026-07-21T12:49:17.899642,102,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.0,21,0.5,-1.76,1.83,-74.1,5.428,HIGH,47.9,-176.9
2026-07-21T12:49:17.924291,103,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.5,21,0.94,-1.89,2.11,-63.6,5.478,HIGH,48.8,-178.8
2026-07-21T12:49:17.949955,104,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,41.3,20,1.64,-1.63,2.31,-44.9,5.981,HIGH,50.4,-180.5
2026-07-21T12:49:17.975012,105,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,41.6,18,0.29,-1.93,1.95,-81.6,6.676,HIGH,50.7,-182.4
2026-07-21T12:49:18.001696,106,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.8,18,1.37,-2.21,2.6,-58.1,6.578,HIGH,52.1,-184.6
2026-07-21T12:49:18.024497,107,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.7,18,1.54,-2.38,2.84,-57.2,6.991,HIGH,53.6,-187.0
2026-07-21T12:49:18.049853,108,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,41.5,16,-1.23,-1.82,2.2,-124.1,6.513,HIGH,52.4,-188.8
2026-07-21T12:49:18.066149,109,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,43.4,16,0.87,-2.51,2.65,-70.8,4.886,HIGH,53.3,-191.3
2026-07-21T12:49:18.095564,110,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,43.4,15,-1.31,-2.23,2.58,-120.4,7.638,HIGH,52.0,-193.5
2026-07-21T12:49:18.123367,111,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.9,14,-0.82,-2.26,2.4,-109.9,7.371,HIGH,51.2,-195.8
2026-07-21T12:49:18.150006,112,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.4,58,-0.04,-2.09,2.09,-91.1,7.978,HIGH,51.1,-197.9
2026-07-21T12:49:18.186192,113,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,37.8,45,0.5,-3.39,3.43,-81.7,8.852,HIGH,51.6,-201.3
2026-07-21T12:49:18.210681,114,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,44.4,39,-0.08,-3.15,3.16,-91.5,9.077,HIGH,51.5,-204.4
2026-07-21T12:49:18.234009,115,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,41.1,36,-0.99,-5.35,5.44,-100.5,11.708,HIGH,50.5,-209.8
2026-07-21T12:49:18.246764,116,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,48.6,28,-1.3,-4.55,4.73,-105.9,12.0,HIGH,49.2,-214.3
2026-07-21T12:49:18.285573,117,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,44.3,20,-3.02,-3.79,4.85,-128.5,14.704,HIGH,46.2,-218.1
2026-07-21T12:49:18.296225,118,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,50.7,16,6.33,-3.55,7.26,-29.3,7.43,HIGH,52.6,-221.7
2026-07-21T12:49:18.332715,119,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,46.1,16,6.01,-4.61,7.58,-37.5,8.136,HIGH,58.6,-226.3
2026-07-21T12:49:18.357794,120,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,45.5,15,7.27,-4.28,8.44,-30.5,9.388,HIGH,65.8,-230.6
2026-07-21T12:49:18.387065,121,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,43.2,14,8.01,-5.14,9.52,-32.7,10.617,HIGH,73.8,-235.7
2026-07-21T12:49:18.428441,122,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,51.9,54,0.98,-4.69,4.79,-78.2,6.589,HIGH,74.8,-240.4
2026-07-21T12:49:18.452134,123,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,45.3,43,-0.94,-4.69,4.79,-101.3,6.288,HIGH,73.9,-245.1
2026-07-21T12:49:18.478510,124,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,44.6,39,-0.59,-4.67,4.71,-97.3,5.8,HIGH,73.3,-249.8
2026-07-21T12:49:18.506517,125,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,42.3,37,-0.73,-5.38,5.43,-97.7,6.897,HIGH,72.6,-255.1
2026-07-21T12:49:18.536903,126,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.8,31,-1.36,-4.62,4.82,-106.4,7.337,HIGH,71.2,-259.8
2026-07-21T12:49:18.565681,127,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,46.1,27,-1.51,-5.04,5.26,-106.6,7.148,HIGH,69.7,-264.8
2026-07-21T12:49:18.593002,128,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,41.7,24,-1.4,-6.34,6.49,-102.4,8.147,HIGH,68.3,-271.1
2026-07-21T12:49:18.618399,129,uploads\Bowling_FPV_Video_-_Cinewhoop_-_Skypower__1080p_.mp4,sparse,40.8,19,-2.33,-6.21,6.63,-110.5,7.127,HIGH,66.0,-277.4
